PERIODO,DEPARTAMENTO,Municipio,CODIGO PLANTEL EDUCATIVO,GRADO,TOTAL INSCRITOS,TOTAL EVALUADOS,CLASIFICACION,INDICE TOTAL,APROBACIÓN,POBLACIÓN DANE,No. ACCESOS FIJOS A INTERNET,REPITENCIA,DESERCIÓN,COBERTURA_NETA,REPROBACIÓN
2021,cundinamarca,girardot,125307001524,11.0,125.0,121.0,D,0.57,87.04,105557,20344,3.45,5.02,96.97,7.94
2021,cundinamarca,guachetá,325317000240,11.0,191.0,185.0,C,0.64,96.78,13841,672,2.96,3.02,99.13,0.21
2021,cundinamarca,san francisco,125658000231,11.0,208.0,201.0,C,0.66,92.22,7599,489,2.66,3.98,79.59,3.81
2021,cundinamarca,villapinzón,325873000321,11.0,80.0,80.0,A,0.72,95.98,17908,593,6.21,2.5,95.19,1.51
2021,cundinamarca,guaduas,225320000574,11.0,53.0,53.0,C,0.64,95.55,31860,1564,3.79,2.59,77.96,1.86
2021,cundinamarca,guaduas,325320000561,11.0,63.0,63.0,A,0.75,95.55,31860,1564,3.79,2.59,77.96,1.86
2021,cundinamarca,sopó,225758000038,11.0,145.0,145.0,A,0.73,92.28,27000,3885,3.44,2.09,93.06,5.63
2021,cundinamarca,subachoque,225769060580,11.0,55.0,55.0,C,0.64,95.59,16090,1208,1.73,3.07,125.39,1.33
2021,cundinamarca,tibacuy,225805000289,11.0,24.0,23.0,C,0.65,95.63,4512,73,3.66,3.23,87.03,1.14
2021,santander,cabrera,168121000031,11.0,64.0,64.0,A,0.73,97.33,3439,54,1.57,1.83,74.45,0.92
2021,cundinamarca,soacha,325754003592,11.0,184.0,183.0,B,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,tibacuy,225805000211,11.0,28.0,27.0,B,0.69,95.63,4512,73,3.66,3.23,87.03,1.14
2021,cundinamarca,funza,325286000840,11.0,178.0,178.0,A,0.76,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,antioquia,san francisco,205197000849,11.0,57.0,56.0,B,0.7,92.22,7599,489,2.66,3.98,79.59,3.81
2021,cundinamarca,soacha,425754001551,11.0,86.0,86.0,A,0.76,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,cota,425214047498,11.0,35.0,35.0,A+,0.79,92.22,34237,8256,3.65,3.12,191.43,4.66
2021,cundinamarca,soacha,325754003428,11.0,124.0,123.0,C,0.64,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,guasca,125322000429,11.0,156.0,153.0,C,0.67,94.27,16038,935,3.37,2.94,94.35,2.79
2021,cundinamarca,guaduas,325320001087,11.0,54.0,51.0,B,0.71,95.55,31860,1564,3.79,2.59,77.96,1.86
2021,cundinamarca,venecia,125506000197,11.0,125.0,120.0,B,0.67,93.14,8101,729,4.23,4.57,102.3,2.29
2021,cundinamarca,beltrán,125086000234,11.0,32.0,31.0,C,0.62,95.74,1865,40,2.93,3.28,93.59,0.98
2021,cundinamarca,zipaquirá,225899000210,11.0,68.0,68.0,B,0.67,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,zipaquirá,225899000236,11.0,102.0,100.0,C,0.65,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,el rosal,325260000574,11.0,47.0,47.0,B,0.69,95.22,22750,1322,4.03,3.16,97.0,1.62
2021,cundinamarca,zipacón,225898800000,11.0,40.0,39.0,C,0.65,95.1,4862,60,2.39,2.87,75.24,2.03
2021,cundinamarca,pacho,125513001417,11.0,153.0,151.0,C,0.65,95.04,25419,1632,2.01,2.89,89.36,2.07
2021,cundinamarca,arbeláez,125053000018,11.0,212.0,204.0,C,0.66,95.24,11252,382,6.01,3.13,81.8,1.64
2021,cundinamarca,quipile,225596000314,11.0,25.0,25.0,D,0.58,95.01,6532,38,2.83,2.72,82.04,2.28
2021,cundinamarca,manta,125436000135,11.0,89.0,89.0,B,0.68,91.42,3880,266,5.26,1.16,75.38,7.42
2021,cundinamarca,funza,325286000289,11.0,166.0,165.0,B,0.72,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,facatativá,425269001306,11.0,65.0,65.0,A+,0.85,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,soacha,325754004211,11.0,90.0,88.0,C,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,une,125845000244,11.0,227.0,223.0,C,0.66,96.53,7226,224,3.72,1.67,77.48,1.81
2021,cundinamarca,tocancipá,225817000021,11.0,170.0,166.0,C,0.67,93.61,41585,7638,4.21,1.96,97.26,4.43
2021,cundinamarca,nilo,225488000081,11.0,36.0,36.0,C,0.65,96.05,11272,294,2.47,3.31,75.32,0.65
2021,cundinamarca,el peñón,125258000312,11.0,54.0,52.0,C,0.66,92.3,6024,50,3.37,3.3,78.98,4.4
2021,bolívar,el peñón,213667001092,11.0,58.0,58.0,D,0.56,92.3,6024,50,3.37,3.3,78.98,4.4
2021,cundinamarca,gachetá,125297000311,11.0,123.0,122.0,A,0.73,95.23,8734,368,3.56,1.59,88.41,3.18
2021,cundinamarca,facatativá,325269001077,11.0,15.0,15.0,B,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,bituima,125095000255,11.0,60.0,60.0,B,0.67,93.65,2564,25,4.98,2.33,85.79,4.02
2021,cundinamarca,facatativá,325269003997,11.0,53.0,48.0,D,0.61,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,tenjo,325799000250,11.0,28.0,28.0,A,0.73,90.73,22915,2582,3.24,3.63,145.05,5.64
2021,cundinamarca,soacha,325754001671,11.0,79.0,78.0,C,0.65,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,zipaquirá,125899000134,11.0,167.0,163.0,C,0.67,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,cota,425214047501,11.0,98.0,97.0,A+,0.77,92.22,34237,8256,3.65,3.12,191.43,4.66
2021,cundinamarca,gama,125299000289,11.0,114.0,114.0,C,0.66,97.68,3242,122,3.33,1.87,80.77,0.45
2021,cundinamarca,madrid,125430000281,11.0,550.0,544.0,B,0.69,93.9,117685,26618,5.4,3.54,92.49,2.56
2021,cundinamarca,san bernardo,225649000435,11.0,41.0,41.0,C,0.65,95.88,9088,151,4.98,2.25,72.85,1.66
2021,cundinamarca,subachoque,125769000213,11.0,322.0,321.0,B,0.7,95.59,16090,1208,1.73,3.07,125.39,1.33
2021,antioquia,granada,105313000016,11.0,314.0,309.0,C,0.67,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,cundinamarca,anolaima,125040000396,11.0,178.0,176.0,B,0.71,94.34,14376,609,3.77,3.05,102.62,2.61
2021,cundinamarca,soacha,125754001183,11.0,334.0,331.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,mosquera,125473000650,11.0,484.0,480.0,A,0.74,91.81,73390,16253,4.17,2.51,79.68,5.73
2021,cundinamarca,nilo,125488000133,11.0,73.0,72.0,B,0.7,96.05,11272,294,2.47,3.31,75.32,0.65
2021,cundinamarca,soacha,325754004513,11.0,45.0,44.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,susa,125779000149,11.0,141.0,140.0,C,0.65,96.66,6732,186,2.43,2.08,54.49,1.26
2021,cundinamarca,viotá,125878000029,11.0,162.0,159.0,C,0.65,94.69,13761,441,3.57,2.73,101.43,2.58
2021,cundinamarca,puerto salgar,125572000238,11.0,147.0,146.0,B,0.67,95.58,16124,960,1.91,4.1,89.7,0.32
2021,cauca,la vega,219397000542,11.0,38.0,38.0,C,0.66,91.96,21332,595,3.04,3.68,74.42,4.36
2021,cundinamarca,soacha,125754003291,11.0,682.0,671.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,soacha,325754003410,11.0,365.0,363.0,A,0.73,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,la mesa,225386000605,11.0,44.0,41.0,C,0.66,95.24,34181,3006,3.44,3.96,91.71,0.8
2021,cundinamarca,soacha,325754000160,11.0,31.0,31.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,meta,granada,150313000089,11.0,293.0,288.0,C,0.65,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,cundinamarca,soacha,325754001841,11.0,283.0,282.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,chocontá,325183000566,11.0,20.0,18.0,A,0.74,96.24,21454,1225,3.35,1.92,83.58,1.84
2021,cundinamarca,cogua,225200002387,11.0,56.0,54.0,C,0.64,96.12,23055,1820,3.55,2.42,86.5,1.46
2021,cundinamarca,soacha,325754003886,11.0,78.0,78.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,girardot,325307001639,11.0,98.0,98.0,B,0.68,87.04,105557,20344,3.45,5.02,96.97,7.94
2021,cundinamarca,viotá,225878000112,11.0,37.0,36.0,C,0.66,94.69,13761,441,3.57,2.73,101.43,2.58
2021,cundinamarca,arbeláez,225053000187,11.0,40.0,40.0,B,0.69,95.24,11252,382,6.01,3.13,81.8,1.64
2021,cundinamarca,facatativá,225269000467,11.0,103.0,102.0,B,0.71,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,fusagasugá,125290001355,11.0,244.0,233.0,C,0.66,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,fusagasugá,325290000030,11.0,246.0,245.0,A+,0.8,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,meta,granada,150313000321,11.0,397.0,393.0,C,0.66,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,meta,granada,150313001000,11.0,152.0,149.0,C,0.66,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,cundinamarca,guachetá,225317000172,11.0,58.0,57.0,C,0.64,96.78,13841,672,2.96,3.02,99.13,0.21
2021,cundinamarca,puerto salgar,325572000016,11.0,93.0,93.0,A,0.77,95.58,16124,960,1.91,4.1,89.7,0.32
2021,cundinamarca,zipaquirá,125899001394,11.0,78.0,73.0,C,0.65,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,mosquera,125473000579,11.0,149.0,140.0,C,0.67,91.81,73390,16253,4.17,2.51,79.68,5.73
2021,cundinamarca,anolaima,225040000544,11.0,86.0,85.0,B,0.7,94.34,14376,609,3.77,3.05,102.62,2.61
2021,cundinamarca,choachí,125181000322,11.0,243.0,241.0,B,0.7,96.65,11408,498,2.7,1.64,98.3,1.7
2021,cundinamarca,soacha,325754002073,11.0,104.0,104.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,pandi,225524000247,11.0,35.0,35.0,C,0.66,97.32,5179,216,1.72,2.35,76.64,0.33
2021,cundinamarca,supatá,125777000168,11.0,151.0,150.0,C,0.66,97.31,5412,172,1.7,1.9,82.83,0.79
2021,cundinamarca,zipaquirá,325899001474,11.0,16.0,16.0,B,0.69,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,soacha,325754002839,11.0,33.0,32.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,ubalá,225839000121,11.0,29.0,28.0,C,0.63,96.29,8004,108,2.83,2.13,90.43,1.59
2021,cundinamarca,suesca,225772000067,11.0,79.0,77.0,C,0.66,92.95,17782,760,2.9,3.5,74.99,3.54
2021,meta,granada,250313000458,11.0,146.0,145.0,B,0.69,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,cundinamarca,suesca,125772000194,11.0,278.0,275.0,C,0.66,92.95,17782,760,2.9,3.5,74.99,3.54
2021,cundinamarca,facatativá,325269004033,11.0,33.0,30.0,D,0.61,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,soacha,325754005048,11.0,22.0,21.0,D,0.59,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,soacha,325754001875,11.0,71.0,69.0,C,0.62,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,nariño,san bernardo,252019000060,11.0,64.0,62.0,C,0.66,95.88,9088,151,4.98,2.25,72.85,1.66
2021,cundinamarca,choachí,225181000149,11.0,119.0,118.0,B,0.68,96.65,11408,498,2.7,1.64,98.3,1.7
2021,cundinamarca,funza,325286000637,11.0,70.0,69.0,A,0.73,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,soacha,325754000721,11.0,71.0,70.0,A,0.76,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,junín,125372000322,11.0,117.0,116.0,C,0.66,97.68,6047,90,2.85,1.34,72.35,0.98
2021,cundinamarca,girardot,325307000985,11.0,85.0,85.0,B,0.68,87.04,105557,20344,3.45,5.02,96.97,7.94
2021,cundinamarca,vianí,125867000159,11.0,102.0,101.0,B,0.68,92.16,4520,79,3.53,2.79,82.81,5.04
2021,cundinamarca,villeta,125875000281,11.0,296.0,291.0,B,0.68,95.84,28051,3591,2.98,3.08,99.37,1.09
2021,cundinamarca,supatá,225777000189,11.0,51.0,50.0,C,0.64,97.31,5412,172,1.7,1.9,82.83,0.79
2021,cundinamarca,fusagasugá,325290001915,11.0,119.0,118.0,B,0.69,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,girardot,325307001281,11.0,42.0,42.0,B,0.71,87.04,105557,20344,3.45,5.02,96.97,7.94
2021,cundinamarca,guaduas,225320000884,11.0,152.0,151.0,C,0.63,95.55,31860,1564,3.79,2.59,77.96,1.86
2021,cundinamarca,tocancipá,225817000268,11.0,593.0,586.0,B,0.7,93.61,41585,7638,4.21,1.96,97.26,4.43
2021,cundinamarca,granada,225754000076,11.0,222.0,213.0,C,0.66,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,cundinamarca,soacha,125754003267,11.0,708.0,694.0,C,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,soacha,125754001035,11.0,821.0,811.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,sesquilé,225736000051,11.0,129.0,127.0,B,0.68,96.78,11941,1202,2.27,2.51,85.92,0.71
2021,cundinamarca,soacha,125754000250,11.0,353.0,351.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,cota,125214000099,11.0,337.0,332.0,B,0.69,92.22,34237,8256,3.65,3.12,191.43,4.66
2021,cundinamarca,facatativá,225269000211,11.0,134.0,131.0,B,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,facatativá,125269001183,11.0,269.0,268.0,B,0.71,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,cachipay,125123000134,11.0,110.0,110.0,B,0.68,96.09,10376,180,3.89,3.4,70.04,0.51
2021,cundinamarca,tenjo,425799000599,11.0,177.0,175.0,A+,0.84,90.73,22915,2582,3.24,3.63,145.05,5.64
2021,cundinamarca,villeta,225875000324,11.0,64.0,64.0,C,0.65,95.84,28051,3591,2.98,3.08,99.37,1.09
2021,cundinamarca,mosquera,425473000998,11.0,49.0,49.0,A+,0.78,91.81,73390,16253,4.17,2.51,79.68,5.73
2021,cundinamarca,zipaquirá,325899001717,11.0,119.0,119.0,A+,0.83,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,sibaté,225740000146,11.0,61.0,61.0,B,0.7,92.81,34994,5347,5.73,3.34,90.0,3.85
2021,cundinamarca,tabio,325785000320,11.0,61.0,61.0,A+,0.77,96.95,22653,3487,2.4,2.06,83.91,1.0
2021,cundinamarca,gachancipá,325295000208,11.0,70.0,70.0,A,0.75,90.76,17751,1397,5.04,3.89,77.98,4.37
2021,cundinamarca,zipaquirá,325899001253,11.0,58.0,58.0,A,0.76,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,fusagasugá,325290001842,11.0,64.0,64.0,A,0.75,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,beltrán,225086000212,11.0,30.0,29.0,D,0.54,95.74,1865,40,2.93,3.28,93.59,0.98
2021,cundinamarca,chocontá,125183000320,11.0,392.0,388.0,A,0.72,96.24,21454,1225,3.35,1.92,83.58,1.84
2021,cundinamarca,soacha,125754003569,11.0,573.0,570.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,facatativá,325269003657,11.0,20.0,20.0,B,0.7,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,san cayetano,225653000032,11.0,25.0,25.0,C,0.64,93.21,6177,74,2.34,3.39,85.17,3.43
2021,meta,granada,350313000771,11.0,100.0,96.0,B,0.68,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,cundinamarca,apulo,125599000060,11.0,191.0,183.0,C,0.63,96.76,8527,445,3.19,2.25,78.06,0.98
2021,cundinamarca,cogua,125200000274,11.0,167.0,165.0,B,0.68,96.12,23055,1820,3.55,2.42,86.5,1.46
2021,cundinamarca,quipile,225596000411,11.0,51.0,49.0,C,0.66,95.01,6532,38,2.83,2.72,82.04,2.28
2021,cundinamarca,suesca,225772000024,11.0,42.0,42.0,C,0.66,92.95,17782,760,2.9,3.5,74.99,3.54
2021,meta,granada,150313000097,11.0,198.0,195.0,B,0.71,91.22,29451,1884,3.86,3.89,90.62,4.89
2021,nariño,ricaurte,452612000806,11.0,44.0,44.0,D,0.43,92.22,16665,1181,6.02,3.51,77.44,3.56
2021,putumayo,san francisco,186755000015,11.0,156.0,156.0,C,0.67,92.22,7599,489,2.66,3.98,79.59,3.81
2021,cundinamarca,facatativá,325269001328,11.0,152.0,151.0,A+,0.82,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,yacopí,225885001884,11.0,21.0,20.0,D,0.56,96.38,12782,134,3.34,2.95,80.12,0.68
2021,cundinamarca,choachí,225181000220,11.0,57.0,57.0,B,0.69,96.65,11408,498,2.7,1.64,98.3,1.7
2021,cundinamarca,fosca,125281000303,11.0,36.0,35.0,C,0.62,95.57,6006,146,5.36,2.57,82.07,1.86
2021,cundinamarca,zipaquirá,325899000745,11.0,122.0,122.0,A+,0.8,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,zipaquirá,325899001610,11.0,84.0,84.0,A,0.77,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,fusagasugá,225290000604,11.0,193.0,193.0,A,0.73,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,soacha,325754005129,11.0,26.0,26.0,C,0.64,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,soacha,325754001123,11.0,67.0,66.0,A,0.73,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,funza,325286000823,11.0,93.0,93.0,A+,0.77,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,zipaquirá,325899001415,11.0,212.0,212.0,A,0.76,84.19,136724,26371,4.83,4.34,90.64,11.47
2021,cundinamarca,caparrapí,225148001563,11.0,46.0,44.0,C,0.63,95.7,13049,424,2.56,2.22,77.16,2.09
2021,cundinamarca,funza,325286000181,11.0,143.0,142.0,A+,0.82,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,soacha,325754002961,11.0,172.0,172.0,B,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,funza,225286000012,11.0,258.0,258.0,A,0.72,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,funza,325286000165,11.0,212.0,212.0,A,0.77,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,soacha,125754001957,11.0,365.0,346.0,D,0.61,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,soacha,125754001159,11.0,456.0,448.0,C,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,antioquia,nariño,205483000236,11.0,36.0,34.0,D,0.61,92.8,5749,199,3.03,3.05,71.69,3.92
2021,cundinamarca,soacha,325754004076,11.0,96.0,96.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,cota,425214000220,11.0,154.0,154.0,A+,0.84,92.22,34237,8256,3.65,3.12,191.43,4.66
2021,cundinamarca,funza,325286000602,11.0,178.0,178.0,A,0.74,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,fúquene,125288000252,11.0,58.0,57.0,C,0.66,94.12,5099,121,4.96,1.58,129.94,4.3
2021,cundinamarca,fusagasugá,325290001851,11.0,163.0,163.0,A+,0.78,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,la mesa,325386000685,11.0,53.0,52.0,A+,0.82,95.24,34181,3006,3.44,3.96,91.71,0.8
2021,cundinamarca,villapinzón,125873000209,11.0,525.0,509.0,B,0.68,95.98,17908,593,6.21,2.5,95.19,1.51
2021,cundinamarca,medina,125438000213,11.0,197.0,196.0,B,0.68,94.89,8313,164,2.41,4.33,81.18,0.78
2021,cundinamarca,nariño,125483000097,11.0,54.0,53.0,D,0.58,92.8,5749,199,3.03,3.05,71.69,3.92
2021,cundinamarca,tocaima,125815000401,11.0,289.0,281.0,D,0.62,88.97,16388,852,4.14,5.3,74.95,5.73
2021,cundinamarca,fosca,125281000249,11.0,53.0,52.0,B,0.71,95.57,6006,146,5.36,2.57,82.07,1.86
2021,cundinamarca,fusagasugá,125290000049,11.0,410.0,405.0,B,0.7,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,fusagasugá,125290000103,11.0,662.0,655.0,B,0.69,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,guasca,125322000216,11.0,230.0,226.0,B,0.69,94.27,16038,935,3.37,2.94,94.35,2.79
2021,cundinamarca,la mesa,325386000618,11.0,99.0,99.0,B,0.71,95.24,34181,3006,3.44,3.96,91.71,0.8
2021,cundinamarca,tenjo,225799000026,11.0,86.0,85.0,B,0.72,90.73,22915,2582,3.24,3.63,145.05,5.64
2021,cundinamarca,nemocón,325486000151,11.0,55.0,55.0,B,0.67,95.89,13766,959,2.32,3.23,93.79,0.88
2021,cundinamarca,paime,125518000478,11.0,80.0,80.0,C,0.64,95.34,4344,35,2.0,3.74,85.6,0.91
2021,cundinamarca,paratebueno,225530000020,11.0,141.0,136.0,C,0.62,93.01,8698,148,3.04,4.2,102.95,2.79
2021,cundinamarca,cogua,325200000214,11.0,70.0,69.0,A,0.74,96.12,23055,1820,3.55,2.42,86.5,1.46
2021,cundinamarca,la vega,125402003062,11.0,372.0,370.0,B,0.69,91.96,21332,595,3.04,3.68,74.42,4.36
2021,cundinamarca,madrid,425430000579,11.0,26.0,26.0,B,0.7,93.9,117685,26618,5.4,3.54,92.49,2.56
2021,cundinamarca,facatativá,125269000055,11.0,229.0,227.0,A,0.73,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,soacha,325754003509,11.0,48.0,48.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,facatativá,225269000688,11.0,481.0,479.0,A,0.75,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,soacha,325754000046,11.0,120.0,120.0,A+,0.79,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,facatativá,125269001124,11.0,290.0,288.0,B,0.67,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,la calera,325377800008,11.0,45.0,45.0,A+,0.77,92.88,31209,7026,5.17,2.89,138.75,4.23
2021,cundinamarca,yacopí,225885001001,11.0,44.0,44.0,D,0.61,96.38,12782,134,3.34,2.95,80.12,0.68
2021,cundinamarca,funza,125286001111,11.0,272.0,270.0,B,0.69,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,soacha,125754002554,11.0,323.0,317.0,C,0.62,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,soacha,325754004122,11.0,134.0,133.0,A,0.74,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,girardot,325307000373,11.0,41.0,41.0,B,0.7,87.04,105557,20344,3.45,5.02,96.97,7.94
2021,cundinamarca,silvania,125743000401,11.0,351.0,345.0,C,0.65,95.95,22557,1198,2.04,3.57,84.38,0.48
2021,cundinamarca,soacha,325754004131,11.0,200.0,200.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,fusagasugá,225290001198,11.0,79.0,73.0,C,0.64,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,girardot,325307000861,11.0,70.0,69.0,A,0.75,87.04,105557,20344,3.45,5.02,96.97,7.94
2021,cundinamarca,bojacá,125099000101,11.0,225.0,223.0,B,0.69,94.69,10378,434,4.35,3.62,78.72,1.68
2021,cundinamarca,sibaté,225740000138,11.0,50.0,48.0,D,0.61,92.81,34994,5347,5.73,3.34,90.0,3.85
2021,cundinamarca,chocontá,125183000591,11.0,212.0,202.0,B,0.68,96.24,21454,1225,3.35,1.92,83.58,1.84
2021,cundinamarca,anapoima,225035000358,11.0,61.0,61.0,C,0.67,95.13,15173,1198,5.75,3.58,96.21,1.29
2021,bolívar,el peñón,213667000142,11.0,42.0,40.0,D,0.54,92.3,6024,50,3.37,3.3,78.98,4.4
2021,cundinamarca,nocaima,125491000233,11.0,67.0,66.0,B,0.68,96.45,6345,174,2.37,2.62,79.48,0.92
2021,cundinamarca,sibaté,325740000469,11.0,65.0,65.0,B,0.69,92.81,34994,5347,5.73,3.34,90.0,3.85
2021,cundinamarca,soacha,325754004661,11.0,96.0,95.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,sasaima,125718000219,11.0,192.0,188.0,B,0.7,95.69,11164,874,3.18,2.77,97.65,1.54
2021,cundinamarca,sesquilé,225736000140,11.0,52.0,52.0,C,0.63,96.78,11941,1202,2.27,2.51,85.92,0.71
2021,cundinamarca,yacopí,125885001596,11.0,119.0,116.0,B,0.68,96.38,12782,134,3.34,2.95,80.12,0.68
2021,cundinamarca,funza,325286000815,11.0,69.0,69.0,A+,0.77,92.22,97629,21449,2.64,3.25,104.56,4.53
2021,cundinamarca,soacha,325754004629,11.0,47.0,47.0,B,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,tocaima,225815000392,11.0,82.0,80.0,C,0.62,88.97,16388,852,4.14,5.3,74.95,5.73
2021,cundinamarca,facatativá,325269001166,11.0,53.0,53.0,A,0.74,89.9,146026,21090,2.88,3.59,88.01,6.52
2021,cundinamarca,la calera,325377000516,11.0,40.0,39.0,A+,0.77,92.88,31209,7026,5.17,2.89,138.75,4.23
2021,cundinamarca,soacha,325754004238,11.0,448.0,446.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2021,cundinamarca,pacho,225513001225,11.0,57.0,57.0,C,0.63,95.04,25419,1632,2.01,2.89,89.36,2.07
2021,cundinamarca,sesquilé,125736000102,11.0,152.0,151.0,B,0.72,96.78,11941,1202,2.27,2.51,85.92,0.71
2021,cundinamarca,lenguazaque,125407000215,11.0,181.0,180.0,B,0.68,94.35,10498,312,3.73,2.03,84.94,3.62
2021,cundinamarca,fusagasugá,325290002128,11.0,64.0,59.0,C,0.62,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,fusagasugá,325290002167,11.0,12.0,12.0,C,0.63,88.77,144966,30378,3.29,4.22,95.58,7.01
2021,cundinamarca,paime,125518000656,11.0,58.0,55.0,D,0.59,95.34,4344,35,2.0,3.74,85.6,0.91
2021,cundinamarca,la calera,125377000398,11.0,292.0,288.0,B,0.71,92.88,31209,7026,5.17,2.89,138.75,4.23
